"id:ID",":LABEL","caption","name","country","legalForm","status","address","alephUrl","bvdId","classification","mainCountry","dunsCode","description","dissolutionDate","email","icijId","idNumber","innCode","incorporationDate","jurisdiction","keywords","modifiedAt","notes","okpoCode","opencorporatesUrl","alias","phone","previousName","program","publisher","publisherUrl","registrationNumber","retrievedAt","swiftBic","sector","sourceUrl","summary","taxNumber","taxStatus","topics","vatCode","weakAlias","website","wikidataId","wikipediaUrl"
"entity:e88e7fe69aed6eeadced301c4d9b4273dbe154ff","Organization;LegalEntity;Thing","KÄRNTNER ZIVILSCHUTZVERBAND","KÄRNTNER ZIVILSCHUTZVERBAND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.siz.cc/kaernten","",""
"entity:e8b5498b16882ab0f398cfbaaeebee779baa4ae6","Organization;LegalEntity;Thing","Döblinger Faschingsgilde - Vereinigung für Faschings-, Fasnachts- und Carnevals- Brauchtum in Österreich","Döblinger Faschingsgilde - Vereinigung für Faschings-, Fasnachts- und Carnevals- Brauchtum in Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e8c285cc5cbefa033050f54c4ce30c5b3be5dd42","Organization;LegalEntity;Thing","Salzburger Dult","Salzburger Dult","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.dult.at/","",""
"entity:e8ee05a8e9a3f23f46d86735430968966d129955","Organization;LegalEntity;Thing","Verein für Tourismus und Freizeit Bludenz","Verein für Tourismus und Freizeit Bludenz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e8f43f33efe23046c9b64ec7e0f9ef2c8cae6071","Organization;LegalEntity;Thing","Akademisches Forum für Außenpolitik - Österreich (Hochschulliga für die Vereinten Nationen)","Akademisches Forum für Außenpolitik - Österreich (Hochschulliga für die Vereinten Nationen)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.afa.at/","",""
"entity:e8fc5f4a3d226f2f8eb44f164384a4af560d6147","Organization;LegalEntity;Thing","Österreichische Urania für Steiermark","Österreichische Urania für Steiermark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.urania.at/","",""
"entity:e911c153858c812a87445a62cf0b287a294d7c24","Organization;LegalEntity;Thing","Wirtschaftsoffensive (WOF)","Wirtschaftsoffensive (WOF)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e91485b390c53d347cefcc6e11670185b5eeaa3e","Organization;LegalEntity;Thing","Kultur-Zeughaus-Perg","Kultur-Zeughaus-Perg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e9208c05c9bb50e789dc5664bf37fb247f3cc82e","Organization;LegalEntity;Thing","Landesverband Steirische Wasser-Rettung (SWR-Steiermark)"", kurz ""Landesverband WR-STEIERMARK","Landesverband Steirische Wasser-Rettung (SWR-Steiermark)"", kurz ""Landesverband WR-STEIERMARK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e92fea58b734aceb687662df095507bf8579dc32","Organization;LegalEntity;Thing","ÖSTERREICHISCH-KASACHISCHE GESELLSCHAFT","ÖSTERREICHISCH-KASACHISCHE GESELLSCHAFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.oekg.eu/","",""
"entity:e96ae751e2b243dff759f3f8860de3c1d5503c65","Organization;LegalEntity;Thing","Austria - China Economy and Trade Association","Austria - China Economy and Trade Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e97e4ceda52e39c12897fc39a320fc43e38ea3f0","Organization;LegalEntity;Thing","Altherrenverband der Verbindung Pennalsängerschaft Waltharia zu Innsbruck","Altherrenverband der Verbindung Pennalsängerschaft Waltharia zu Innsbruck","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.waltharia.oepr.at/","",""
"entity:e9bfa07693ea19a9660ba22e1cd7c35a43db96d0","Organization;LegalEntity;Thing","Freunde des MILITÄRKOMMANDOS WIEN","Freunde des MILITÄRKOMMANDOS WIEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e9c9d24f09b620d8a7b6af478de481a6e99c609c","Organization;LegalEntity;Thing","Showplattlergruppe ""Weiiiber's""","Showplattlergruppe ""Weiiiber's""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e9e9ec473cd753aa2febc7231fd29e1a1f895617","Organization;LegalEntity;Thing","Institut für Gesellschaftspolitik - Vorarlberg","Institut für Gesellschaftspolitik - Vorarlberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:e9ed1d03ef421bba6f47a7eef120307063f85263","Organization;LegalEntity;Thing","ÖSTERREICHISCHER VERBAND GEMEINNÜTZIGER BAUVEREINIGUNGEN - REVISIONSVERBAND","ÖSTERREICHISCHER VERBAND GEMEINNÜTZIGER BAUVEREINIGUNGEN - REVISIONSVERBAND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.gbv.at/","",""
"entity:ea6221bf07da371cdcb51cce6ca234aabecf76a3","Organization;LegalEntity;Thing","Waldviertler Eisenbahnmuseum Sigmundsherberg","Waldviertler Eisenbahnmuseum Sigmundsherberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.eisenbahnmuseum-waldviertel.at/","",""
"entity:eab895364cc6772e3b45962b691017fdd46b022a","Organization;LegalEntity;Thing","Verein der Freunde des Schlosses Stixenstein","Verein der Freunde des Schlosses Stixenstein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eaf4505471cc05673e8597b0045aa1f8409451da","Organization;LegalEntity;Thing","Wir Niederösterreicher in Wien","Wir Niederösterreicher in Wien","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eb0b65eb0c6a2ea03599e719446dba02e38f03af","Organization;LegalEntity;Thing","Freunde der Wallfahrtskirche zum leidenden Heiland auf der Rast in der Dornau - Thenneberg an der Via Sacra","Freunde der Wallfahrtskirche zum leidenden Heiland auf der Rast in der Dornau - Thenneberg an der Via Sacra","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eb268ad43da9df993ef2723488a7425bb8a214f0","Organization;LegalEntity;Thing","Sport- und Freizeitverein des Kassenbades Alte Donau","Sport- und Freizeitverein des Kassenbades Alte Donau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eb36daebb6cda0ae2d846d562e35095fb8d3e00c","Organization;LegalEntity;Thing","Förderverein der Volkshochschule Wien-Nordwest, Alsergrund, Währing, Döbling","Förderverein der Volkshochschule Wien-Nordwest, Alsergrund, Währing, Döbling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eb5f54bb44f149b04dec2392123e584a87945f86","Organization;LegalEntity;Thing","FAB FLUGSPORT-ALLGEMEINE LUFTFAHRT BETRIEBSGEMEINSCHAFT","FAB FLUGSPORT-ALLGEMEINE LUFTFAHRT BETRIEBSGEMEINSCHAFT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eb71d44aa278648f14a29a68a034e3662cbe48b2","Organization;LegalEntity;Thing","Progressnetz - Netzwerk für regionale Entwicklung","Progressnetz - Netzwerk für regionale Entwicklung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://projekt.progressnetz.at/","",""
"entity:eb7bdffbe39d2137ed03918d8337c47757864d5a","Organization;LegalEntity;Thing","Volkshilfe Mödling","Volkshilfe Mödling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://moedling.noe-volkshilfe.at/","",""
"entity:eb8cbe09cf2fc0b0df2cc7957a01833ba0a23a52","Organization;LegalEntity;Thing","RETTET DAS KIND-Österreich","RETTET DAS KIND-Österreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.rettet-das-kind.at/","",""
"entity:eb9a186f8fa5b5638f9b7de1d9c42b3c38a2d37f","Organization;LegalEntity;Thing","Österreichisch-Mexikanische Gesellschaft","Österreichisch-Mexikanische Gesellschaft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.dachverband-pan.org/mitglieder/mexiko/","",""
"entity:ebbb91edc73344fae43e5c18492a783f1d2c79bb","Organization;LegalEntity;Thing","ÖKO Region Südliches Waldviertel","ÖKO Region Südliches Waldviertel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.swv.at/","",""
"entity:ebdb3350b57a77e63216870f2855705518e8269e","Organization;LegalEntity;Thing","Maschinenring Vorarlberg","Maschinenring Vorarlberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.maschinenring.at/vorarlberg","",""
"entity:ebe684a753c96dadecbdd43592c22f38828d979d","Organization;LegalEntity;Thing","WIR Wienerwald Initiativ Region","WIR Wienerwald Initiativ Region","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://de.wikipedia.org/wiki/Wienerwald_Initiativ_Region","",""
"entity:ec076e0040149f10289d9df552837daf8733f694","Organization;LegalEntity;Thing","Wiener Volksliedwerk","Wiener Volksliedwerk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.wienervolksliedwerk.at/","",""
"entity:ec2a3ee15d0ac1d1ffe046757621a976b742fcaa","Organization;LegalEntity;Thing","Vorarlberger Landesschwimmverband","Vorarlberger Landesschwimmverband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.vorarlberger-landesschwimmverband.at/","",""
"entity:ec3585c66cc6d498ee1e6457c08399ae6aaea5d0","Organization;LegalEntity;Thing","Vorarlberger Handball-Verband","Vorarlberger Handball-Verband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.vhv.at/","",""
"entity:ec8f1da16cf8227d8a2c493f6fe79f5f502aefb3","Organization;LegalEntity;Thing","Club Aktiv Unterstützungsverein der oö. Landesbediensteten","Club Aktiv Unterstützungsverein der oö. Landesbediensteten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.bsvooe.at/","",""
"entity:ec9a156a38ce67ac92a31e6579df99b6d1649a4a","Organization;LegalEntity;Thing","Jagdgesellschaft Haimburg - Wandelitzen","Jagdgesellschaft Haimburg - Wandelitzen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:eca4c6505192123c0bc30224dd1b0424dca9c056","Organization;LegalEntity;Thing","""Pharma Akademie Österreich"" - Aus und Fortbildungsverein für Mitarbeiter in der Pharmaindustrie (PAÖ)","""Pharma Akademie Österreich"" - Aus und Fortbildungsverein für Mitarbeiter in der Pharmaindustrie (PAÖ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ecd6334ba9b6a50759d916dca9955ae8cfb73b48","Organization;LegalEntity;Thing","Projekt Tagesmütter Burgenland","Projekt Tagesmütter Burgenland","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.tagesmuetter.or.at/","",""
"entity:ecd8dbf9c1037d237fab8c48f70fa2e6ccd37158","Organization;LegalEntity;Thing","Kinderbetreuungsinitiative Montafon - KiMo","Kinderbetreuungsinitiative Montafon - KiMo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ece34a7d3753a7b0da35d0607c46597a7c792622","Organization;LegalEntity;Thing","Kärntner Berufsförderungsinstitut","Kärntner Berufsförderungsinstitut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.bfi-kaernten.or.at/","",""
"entity:ece8068b30d3d5fac3b48d849733c58e1874d6d2","Organization;LegalEntity;Thing","Suchthilfe Salzburg","Suchthilfe Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://www.suchthilfe-salzburg.at/","",""
"entity:ecfc2c8aba376a9acb75898a90d2f67bb39b1420","Organization;LegalEntity;Thing","Verein Katholische Privatschule zum heiligen Josef in Eberau - Josefinum Eberau","Verein Katholische Privatschule zum heiligen Josef in Eberau - Josefinum Eberau","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ed5279448eb1a35c0b6ede55c7fdb05d5e6f257f","Organization;LegalEntity;Thing","Trattnachtaler Brauchtums-, Kultur- und Perchtenverein","Trattnachtaler Brauchtums-, Kultur- und Perchtenverein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.facebook.com/Trattnachtal-Inferno-Perchtenverein-153228188042753/","",""
"entity:ed533cfab761243152e8b623eea049db67767279","Organization;LegalEntity;Thing","Plattform für eine menschliche Asylpolitik","Plattform für eine menschliche Asylpolitik","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://menschliche-asylpolitik.at/","",""
"entity:ed97e972fbcb5044acc73eae5ed8015615804fb2","Organization;LegalEntity;Thing","""KINDERGRUPPE VALERIE Miteinander leben","""KINDERGRUPPE VALERIE Miteinander leben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entity:ed98e6019028e29eb8972f9db03adb537d37d933","Organization;LegalEntity;Thing","Europahaus Klagenfurt","Europahaus Klagenfurt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","http://europahaus-klagenfurt.at/","",""
